"search-number","evaluation","exploration-probability*","exploration-radius*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"4","438","0.04","9.59","762780.6955343167","3","779645.3867934746","776387.3676883442"
"4","441","0.04","5.2700000000000005","737823.5763073823","3","779645.3867934746","776387.3676883442"
"4","444","0","5.2","-438000","3","779645.3867934746","776387.3676883442"
"4","447","0.97","3.19","456754.6094986243","3","779645.3867934746","776387.3676883442"
"4","450","0.07","9.27","658437.5163523253","3","779645.3867934746","776387.3676883442"
"4","453","0.12","3.11","562714.2419848928","3","779645.3867934746","776387.3676883442"
"4","456","0.03","3.99","719938.3889258836","3","779645.3867934746","776387.3676883442"
"4","459","0.04","4.4","713166.3971881694","3","779645.3867934746","776387.3676883442"
"4","462","0.11","1.71","558140.3351671422","3","779645.3867934746","776387.3676883442"
"4","465","0.1","3.5500000000000003","587152.8303566821","3","779645.3867934746","776387.3676883442"
"4","468","0.11","9.45","573345.0171241694","3","779645.3867934746","776387.3676883442"
"4","471","0.03","10.57","789859.7133934796","3","789859.7133934796","772633.2563399319"
"4","474","0.03","1.2","644602.20206371","3","789859.7133934796","772633.2563399319"
"4","477","0.49","1","475467.228679585","3","789859.7133934796","772633.2563399319"
"4","480","0.02","5.47","744126.3704543245","3","789859.7133934796","772633.2563399319"
"4","483","0","10.8","-438000","3","789859.7133934796","772633.2563399319"
"4","486","0.08","2.6","597108.032937073","3","789859.7133934796","772633.2563399319"
"4","489","0.03","4.08","738064.8610228131","3","789859.7133934796","772633.2563399319"
"4","492","0.04","3.96","723098.1656593196","3","789859.7133934796","772633.2563399319"
"4","495","0.07","5.2700000000000005","667950.4044489408","3","789859.7133934796","772633.2563399319"
"4","498","0.56","2.79","470726.74580860557","3","789859.7133934796","772633.2563399319"
"4","501","0.02","10.8","757225.1635356853","3","789859.7133934796","772633.2563399319"
"4","504","0.01","4.84","603255.422560729","3","789859.7133934796","772633.2563399319"
"4","507","0.01","10.8","622452.0200116397","3","789859.7133934796","772633.2563399319"
"4","510","0.03","1.71","617631.3924958442","3","789859.7133934796","772633.2563399319"
"4","513","0.11","5.2700000000000005","587449.3370044483","3","789859.7133934796","772633.2563399319"
"4","516","0.03","10.39","786477.8996406092","3","789859.7133934796","772633.2563399319"
"4","519","0.02","3.5500000000000003","679979.7091376403","3","789859.7133934796","772633.2563399319"
"4","522","0.08","4.2","629217.3343636012","3","789859.7133934796","772633.2563399319"
"4","525","0.02","6.55","729717.3074025199","3","789859.7133934796","772633.2563399319"
"4","528","0.03","9.66","768878.0206603064","3","789859.7133934796","772633.2563399319"
"4","531","0.09","4.1899999999999995","600316.673045036","3","789859.7133934796","772633.2563399319"
"4","534","0.05","4.4","709135.8903330681","3","789859.7133934796","772633.2563399319"
"4","537","0.71","9.59","466933.5251904211","3","789859.7133934796","772633.2563399319"
"4","540","0.11","10.39","576916.702804562","3","789859.7133934796","772633.2563399319"
"4","543","0.03","3.5500000000000003","744161.6683100968","3","789859.7133934796","772633.2563399319"
"4","546","0.12","4.1899999999999995","583540.6534190016","3","789859.7133934796","772633.2563399319"
"4","549","0.07","8.91","666477.6628550988","3","789859.7133934796","772633.2563399319"
"4","552","0.15","5.2700000000000005","543188.5846170305","3","789859.7133934796","772633.2563399319"
"4","555","0.03","4.050000000000001","712818.7039697339","3","789859.7133934796","772633.2563399319"
"4","558","0.03","1.83","651703.6983034918","3","789859.7133934796","772633.2563399319"
"4","561","0.1","6.55","606084.3377181558","3","789859.7133934796","772633.2563399319"
"4","564","0.13","10.57","561552.0967723855","3","789859.7133934796","772633.2563399319"
"5","3","0.74","6.51","468752.87273847096","3","468752.87273847096","468420.6050164909"
"5","6","0.59","3.38","471569.4903167091","3","471569.4903167091","471768.0496269975"
"5","9","0.99","10.790000000000001","465525.8607311161","3","471569.4903167091","471768.0496269975"
"5","12","0.22","5.0600000000000005","509725.13403440453","3","509725.13403440453","511260.5809335255"
"5","15","0.16","1.71","532002.5599844464","3","532002.5599844464","534747.9224701403"
"5","18","0.58","10.14","469761.2559204131","3","532002.5599844464","534747.9224701403"
"5","21","0.68","1.04","476478.32204224175","3","532002.5599844464","534747.9224701403"
"5","24","0.72","2.2199999999999998","469498.488338289","3","532002.5599844464","534747.9224701403"
"5","27","0.64","5.14","472264.54703256564","3","532002.5599844464","534747.9224701403"
"5","30","0.18","1.8599999999999999","518690.18871501525","3","532002.5599844464","534747.9224701403"
"5","33","0.16","6.59","536229.4647051946","3","536229.4647051946","542129.2204655837"
"5","36","0.11","3.05","576065.4417767703","3","576065.4417767703","578218.2523813075"
"5","39","0.64","9.38","467767.4684621174","3","576065.4417767703","578218.2523813075"
"5","42","0.63","3.66","469401.78740174026","3","576065.4417767703","578218.2523813075"
"5","45","0.49","6.84","476484.780684391","3","576065.4417767703","578218.2523813075"
"5","48","0.22","1.6400000000000001","512629.4966886907","3","576065.4417767703","578218.2523813075"
"5","51","0.19","4.02","520143.8542753672","3","576065.4417767703","578218.2523813075"
"5","54","0.56","9.25","470645.26878948","3","576065.4417767703","578218.2523813075"
"5","57","0.3","7.29","493948.58352248225","3","576065.4417767703","578218.2523813075"
"5","60","0.58","10.76","470576.32625083183","3","576065.4417767703","578218.2523813075"
"5","63","0.93","2.7199999999999998","457806.85935396794","3","576065.4417767703","578218.2523813075"
"5","66","0.07","4.82","686872.0708920278","3","686872.0708920278","654208.3908136294"
"5","69","0.38","3.5100000000000002","486335.0914450462","3","686872.0708920278","654208.3908136294"
"5","72","0.58","10.38","470774.4511835321","3","686872.0708920278","654208.3908136294"
"5","75","0.68","5.46","470080.6698786319","3","686872.0708920278","654208.3908136294"
"5","78","0.29","1.2","504257.9001677891","3","686872.0708920278","654208.3908136294"
"5","81","0.91","2.96","461262.0983305094","3","686872.0708920278","654208.3908136294"
"5","84","0.23","9.55","506171.99060140434","3","686872.0708920278","654208.3908136294"
"5","87","1","4.12","458096.6673990498","3","686872.0708920278","654208.3908136294"
"5","90","0.37","8.7","484526.9101637336","3","686872.0708920278","654208.3908136294"
"5","93","0.5700000000000001","2.25","476234.27677754353","3","686872.0708920278","654208.3908136294"
"5","96","0.46","2.34","479284.70188439934","3","686872.0708920278","654208.3908136294"
"5","99","0.97","9.43","464972.47119763895","3","686872.0708920278","654208.3908136294"
"5","102","0.96","2.48","457429.44972962886","3","686872.0708920278","654208.3908136294"
"5","105","0.15","8.93","546407.8789937127","3","686872.0708920278","654208.3908136294"
"5","108","0.31","10.68","488192.53120308416","3","686872.0708920278","654208.3908136294"
"5","111","0.15","8.15","547596.5731389122","3","686872.0708920278","654208.3908136294"
"5","114","0.74","10.65","465695.24720782525","3","686872.0708920278","654208.3908136294"
"5","117","0.49","4.65","476035.1126433415","3","686872.0708920278","654208.3908136294"
"5","120","0.16","3.15","534165.3384541867","3","686872.0708920278","654208.3908136294"
"5","123","0.35000000000000003","3.37","489896.9581526888","3","686872.0708920278","654208.3908136294"
"5","126","0.96","9.26","463193.7177759505","3","686872.0708920278","654208.3908136294"
"5","129","0.8300000000000001","2.31","466476.1417224812","3","686872.0708920278","654208.3908136294"
"5","132","0.25","7.140000000000001","506046.7385331047","3","686872.0708920278","654208.3908136294"
"5","135","0.13","7.67","565058.4954493131","3","686872.0708920278","654208.3908136294"
"5","138","0.38","4.140000000000001","485531.3521661482","3","686872.0708920278","654208.3908136294"
"5","141","0.67","6.41","470501.95154864824","3","686872.0708920278","654208.3908136294"
"5","144","0.28","8.629999999999999","495188.22757937765","3","686872.0708920278","654208.3908136294"
"5","147","0.11","5.8100000000000005","578210.6692651672","3","686872.0708920278","654208.3908136294"
"5","150","0.78","8.8","466266.12823686237","3","686872.0708920278","654208.3908136294"
"5","153","0.23","7.67","509156.22077988647","3","686872.0708920278","654208.3908136294"
"5","156","0.13","9.55","554825.5581203279","3","686872.0708920278","654208.3908136294"
"5","159","0.28","2.23","497939.4624056183","3","686872.0708920278","654208.3908136294"
"5","162","0.72","8.620000000000001","467722.3153397581","3","686872.0708920278","654208.3908136294"
"5","165","0.78","5.8100000000000005","465979.5947446563","3","686872.0708920278","654208.3908136294"
"5","168","0.23","6.96","508327.9802236158","3","686872.0708920278","654208.3908136294"
"5","171","0.34","7.3","486282.7055784184","3","686872.0708920278","654208.3908136294"
"5","174","0.11","10.73","584831.5316337378","3","686872.0708920278","654208.3908136294"
"5","177","0.31","9.23","487595.49983602186","3","686872.0708920278","654208.3908136294"
"5","180","0.11","6.13","585110.3601770232","3","686872.0708920278","654208.3908136294"
"5","183","0.16","5.64","540511.160090407","3","686872.0708920278","654208.3908136294"
"5","186","0.11","9.18","590090.5378421168","3","686872.0708920278","654208.3908136294"
"5","189","0.15","3.3000000000000003","531392.7605078315","3","686872.0708920278","654208.3908136294"
"5","192","0.11","6.58","585066.9598573203","3","686872.0708920278","654208.3908136294"
"5","195","0.16","3.04","534548.0044333428","3","686872.0708920278","654208.3908136294"
"5","198","0.56","2.91","472925.9189593067","3","686872.0708920278","654208.3908136294"
"5","201","0.16","3.05","528609.6393325212","3","686872.0708920278","654208.3908136294"
"5","204","0.63","9.55","468234.2986807712","3","686872.0708920278","654208.3908136294"
"5","207","0.11","5.09","580430.651054062","3","686872.0708920278","654208.3908136294"
"5","210","0.23","3.15","507508.5846482338","3","686872.0708920278","654208.3908136294"
"5","213","0.17","9.55","528228.8044330693","3","686872.0708920278","654208.3908136294"
"5","216","0.16","1.72","536952.3805446258","3","686872.0708920278","654208.3908136294"
"5","219","0.11","3.41","582078.6081971481","3","686872.0708920278","654208.3908136294"
"5","222","0.3","2.96","492999.6844744901","3","686872.0708920278","654208.3908136294"
"5","225","0.11","3.05","570759.4739448837","3","686872.0708920278","654208.3908136294"
"5","228","0.11","5.8100000000000005","580858.2355023134","3","686872.0708920278","654208.3908136294"
"5","231","0.22","9.73","512110.8176977835","3","686872.0708920278","654208.3908136294"
"5","234","0.37","5.5","483166.77888770896","3","686872.0708920278","654208.3908136294"
"5","237","0.31","8.93","490136.3388295935","3","686872.0708920278","654208.3908136294"
"5","240","0.15","10.68","543204.0633917656","3","686872.0708920278","654208.3908136294"
"5","243","0.31","1.71","480963.9230857164","3","686872.0708920278","654208.3908136294"
"5","246","0.88","4.82","464929.0939841566","3","686872.0708920278","654208.3908136294"
"5","249","0.4","9.48","482292.15054523054","3","686872.0708920278","654208.3908136294"
"5","252","0.16","9.52","541744.9316503219","3","686872.0708920278","654208.3908136294"
"5","255","0.6900000000000001","10.61","466649.3302180737","3","686872.0708920278","654208.3908136294"
"5","258","0.11","5.14","590638.2007497997","3","686872.0708920278","654208.3908136294"
"5","261","0.11","6.11","588096.89611001","3","686872.0708920278","654208.3908136294"
"5","264","0.11","5.49","579333.9276998122","3","686872.0708920278","654208.3908136294"
"5","267","0.11","6.42","593253.0464599277","3","686872.0708920278","654208.3908136294"
"5","270","0.18","5.64","527033.6255932153","3","686872.0708920278","654208.3908136294"
"5","273","0.15","9.55","537668.5997198953","3","686872.0708920278","654208.3908136294"
"5","276","0.11","7.140000000000001","577468.0654267314","3","686872.0708920278","654208.3908136294"
"5","279","0.23","4.5600000000000005","511613.09339135047","3","686872.0708920278","654208.3908136294"
"5","282","0.37","6.73","486149.877397642","3","686872.0708920278","654208.3908136294"
"5","285","0.15","8.14","546447.6005425969","3","686872.0708920278","654208.3908136294"
"5","288","0.13","10.57","549644.1717354793","3","686872.0708920278","654208.3908136294"
"5","291","0.87","9.540000000000001","464631.9040339175","3","686872.0708920278","654208.3908136294"
"5","294","0.11","8.370000000000001","577421.0955128291","3","686872.0708920278","654208.3908136294"
"5","297","0.15","5.59","548851.5041242548","3","686872.0708920278","654208.3908136294"
"5","300","0.16","6.58","538015.634875616","3","686872.0708920278","654208.3908136294"
"5","303","0.23","5.14","505774.95594328555","3","686872.0708920278","654208.3908136294"
"5","306","0.64","9.43","469187.93561571726","3","686872.0708920278","654208.3908136294"
"5","309","0.16","8.469999999999999","536130.1808394855","3","686872.0708920278","654208.3908136294"
"5","312","0.11","6.1000000000000005","588841.8340057438","3","686872.0708920278","654208.3908136294"
"5","315","0.11","1.1400000000000001","606496.7663103367","3","686872.0708920278","654208.3908136294"
"5","318","0.08","8.93","655156.6315255617","3","686872.0708920278","654208.3908136294"
"5","321","0.15","6.11","544142.5658757001","3","686872.0708920278","654208.3908136294"
"5","324","0.3","9.27","487663.72293938155","3","686872.0708920278","654208.3908136294"
"5","327","0.22","5.09","511171.8557935669","3","686872.0708920278","654208.3908136294"
"5","330","0.11","6.42","568753.9456714514","3","686872.0708920278","654208.3908136294"
"5","333","0.16","2.71","531547.6300397472","3","686872.0708920278","654208.3908136294"
"5","336","0.11","5.14","584612.0870227313","3","686872.0708920278","654208.3908136294"
"5","339","0.14","8.92","548424.7260908132","3","686872.0708920278","654208.3908136294"
"5","342","0.22","9.78","508603.63899010274","3","686872.0708920278","654208.3908136294"
"5","345","0.02","7.67","748415.8241115938","3","748415.8241115938","742635.6018848785"
"5","348","0.11","6.62","586713.5586360497","3","748415.8241115938","742635.6018848785"
"5","351","0.2","5.8100000000000005","515475.28189320007","3","748415.8241115938","742635.6018848785"
"5","354","0.43","6.62","479393.64261760114","3","748415.8241115938","742635.6018848785"
"5","357","0.23","3.41","506632.36303302366","3","748415.8241115938","742635.6018848785"
"5","360","0.1","3.05","610371.9808981788","3","748415.8241115938","742635.6018848785"
"5","363","0.11","6.14","586281.439179065","3","748415.8241115938","742635.6018848785"
"5","366","0.11","10.74","576557.1486479696","3","748415.8241115938","742635.6018848785"
"5","369","0.11","7.65","585304.6396388571","3","748415.8241115938","742635.6018848785"
"5","372","0.02","6.4","731281.6767041323","3","748415.8241115938","742635.6018848785"
"5","375","0.08","5.8100000000000005","630214.5454264714","3","748415.8241115938","742635.6018848785"
"5","378","0.22","7.09","509854.57460588706","3","748415.8241115938","742635.6018848785"
"5","381","0.11","3.09","574910.5431093901","3","748415.8241115938","742635.6018848785"
"5","384","0.11","6.26","583480.9363721855","3","748415.8241115938","742635.6018848785"
"5","387","0.04","6.45","731339.536530547","3","748415.8241115938","742635.6018848785"
"5","390","0.15","8.690000000000001","542683.1363982005","3","748415.8241115938","742635.6018848785"
"5","393","0.11","1.48","593254.4863641099","3","748415.8241115938","742635.6018848785"
"5","396","0.12","8.93","566548.6185836244","3","748415.8241115938","742635.6018848785"
"5","399","0.08","6.62","640975.1330366886","3","748415.8241115938","742635.6018848785"
"5","402","0.08","1.1400000000000001","578164.3701419922","3","748415.8241115938","742635.6018848785"
"5","405","0.52","5.14","474754.05172587157","3","748415.8241115938","742635.6018848785"
"5","408","0.09","8.93","633909.3851336221","3","748415.8241115938","742635.6018848785"
"5","411","0.03","7.67","780061.7633541912","3","780061.7633541912","776206.2963664676"
"5","414","0.04","3.04","707784.0967115838","3","780061.7633541912","776206.2963664676"
"5","417","0.14","3.3000000000000003","544102.9045568854","3","780061.7633541912","776206.2963664676"
"5","420","0.07","7.140000000000001","672246.6862631001","3","780061.7633541912","776206.2963664676"
"5","423","0.08","10.73","624542.775446982","3","780061.7633541912","776206.2963664676"
"5","426","0.11","8.93","585992.6840411993","3","780061.7633541912","776206.2963664676"
"5","429","0.09","6.26","620876.4324843133","3","780061.7633541912","776206.2963664676"
"5","432","0.11","8.93","584617.1660342737","3","780061.7633541912","776206.2963664676"
"5","435","0.22","5.09","514934.28082007094","3","780061.7633541912","776206.2963664676"
"5","438","0.04","8.98","769782.3410583172","3","780061.7633541912","776206.2963664676"
"5","441","0.09","6.37","613313.2278371894","3","780061.7633541912","776206.2963664676"
"5","444","0.12","1.1400000000000001","541079.6105571602","3","780061.7633541912","776206.2963664676"
"5","447","0.08","6.26","627609.8010579605","3","780061.7633541912","776206.2963664676"
"5","450","0.11","6.45","588394.6910591065","3","780061.7633541912","776206.2963664676"
"5","453","0.04","1.1400000000000001","639017.4138895344","3","780061.7633541912","776206.2963664676"
"5","456","0.15","5.32","545631.4754376468","3","780061.7633541912","776206.2963664676"
"5","459","0.11","1.3","573300.43465904","3","780061.7633541912","776206.2963664676"
"5","462","0.11","1.01","583772.1624131374","3","780061.7633541912","776206.2963664676"
"5","465","0","7.67","-438000","3","780061.7633541912","776206.2963664676"
"5","468","0.23","2.13","508706.3455147384","3","780061.7633541912","776206.2963664676"
"5","471","0.56","1.48","468920.4556030997","3","780061.7633541912","776206.2963664676"
"5","474","0.11","7.67","583606.6566141668","3","780061.7633541912","776206.2963664676"
"5","477","0.02","5.8100000000000005","698101.077373629","3","780061.7633541912","776206.2963664676"
"5","480","0.09","7.67","606540.4272034445","3","780061.7633541912","776206.2963664676"
"5","483","0.61","8.93","469650.77269179677","3","780061.7633541912","776206.2963664676"
"5","486","0.37","1.1400000000000001","492085.63022372284","3","780061.7633541912","776206.2963664676"
"5","489","0.11","6.62","580521.4963425564","3","780061.7633541912","776206.2963664676"
"5","492","0.08","1.48","572159.3364014805","3","780061.7633541912","776206.2963664676"
"5","495","0.05","6.46","724618.0723311423","3","780061.7633541912","776206.2963664676"
"5","498","0.02","6.41","746227.0032432667","3","780061.7633541912","776206.2963664676"
"5","501","0.11","5.94","583501.9388441504","3","780061.7633541912","776206.2963664676"
"5","504","0.03","7.640000000000001","764774.4491448711","3","780061.7633541912","776206.2963664676"
"6","3","0.29","7.5","496118.28416225174","3","496118.28416225174","496573.22844517167"
"6","6","0.58","8.379999999999999","471155.35310300457","3","496118.28416225174","496573.22844517167"
"6","9","0.28","6.1000000000000005","499294.5344712699","3","499294.5344712699","497132.32886950625"
"6","12","0.4","4.49","483149.09582241956","3","499294.5344712699","497132.32886950625"
"6","15","0.51","9.26","474426.4746080008","3","499294.5344712699","497132.32886950625"
"6","18","0.42","9.73","478455.70304786955","3","499294.5344712699","497132.32886950625"
"6","21","0.14","2.3200000000000003","540584.4174209869","3","540584.4174209869","556787.2029673029"
"6","24","0.79","3.18","465580.40732954926","3","540584.4174209869","556787.2029673029"
"6","27","0.34","6.04","488468.12268368714","3","540584.4174209869","556787.2029673029"
"6","30","0.32","3.06","485842.2359515167","3","540584.4174209869","556787.2029673029"
"6","33","0.35000000000000003","6.0200000000000005","489647.95282457286","3","540584.4174209869","556787.2029673029"
"6","36","0.19","9.21","523295.7376377598","3","540584.4174209869","556787.2029673029"
"6","39","0.55","6.48","473899.3140669623","3","540584.4174209869","556787.2029673029"
"6","42","0.73","3.0100000000000002","464069.988242476","3","540584.4174209869","556787.2029673029"
"6","45","0.51","7.72","475658.3424380703","3","540584.4174209869","556787.2029673029"
"6","48","0.18","6.72","531436.9980830855","3","540584.4174209869","556787.2029673029"
"6","51","0.8300000000000001","4.890000000000001","464504.8825049656","3","540584.4174209869","556787.2029673029"
"6","54","0.37","5.71","483896.46375499695","3","540584.4174209869","556787.2029673029"
"6","57","0.01","9.92","666288.5996610454","3","666288.5996610454","617503.9897769324"
"6","60","0.84","5.63","467666.58878665435","3","666288.5996610454","617503.9897769324"
"6","63","0.8300000000000001","7.45","466464.7042227673","3","666288.5996610454","617503.9897769324"
"6","66","0.15","2.2199999999999998","543238.8424992556","3","666288.5996610454","617503.9897769324"
"6","69","0.8300000000000001","9.18","465181.0974665919","3","666288.5996610454","617503.9897769324"
"6","72","0.64","9.9","468777.5116983447","3","666288.5996610454","617503.9897769324"
"6","75","1","8.39","463468.90721797076","3","666288.5996610454","617503.9897769324"
"6","78","0.9","7.74","464637.8950398403","3","666288.5996610454","617503.9897769324"
"6","81","0.18","7.96","525261.8122899807","3","666288.5996610454","617503.9897769324"
"6","84","0.03","3.29","702515.2321897723","3","702515.2321897723","707906.7050973795"
"6","87","0.74","3.16","467625.55713195057","3","702515.2321897723","707906.7050973795"
"6","90","0.41000000000000003","7.67","483136.444666417","3","702515.2321897723","707906.7050973795"
"6","93","0.73","4.54","467420.5442295233","3","702515.2321897723","707906.7050973795"
"6","96","0.1","5.41","610001.771608173","3","702515.2321897723","707906.7050973795"
"6","99","0.8200000000000001","4.67","463971.2350179629","3","702515.2321897723","707906.7050973795"
"6","102","0.31","10.98","488151.7058389518","3","702515.2321897723","707906.7050973795"
"6","105","0.41000000000000003","3.67","485655.6154735217","3","702515.2321897723","707906.7050973795"
"6","108","0.28","1.69","502230.5250082451","3","702515.2321897723","707906.7050973795"
"6","111","0.1","3.97","587469.5690082192","3","702515.2321897723","707906.7050973795"
"6","114","0.35000000000000003","8.01","485959.2410937468","3","702515.2321897723","707906.7050973795"
"6","117","0.71","7.03","468132.3249161067","3","702515.2321897723","707906.7050973795"
"6","120","0.31","7.03","494470.5834935068","3","702515.2321897723","707906.7050973795"
"6","123","0.33","9.23","488147.8295643541","3","702515.2321897723","707906.7050973795"
"6","126","0.37","8.29","484269.6959913529","3","702515.2321897723","707906.7050973795"
"6","129","0.98","1.62","454255.18367520534","3","702515.2321897723","707906.7050973795"
"6","132","0.77","9.1","465037.85719758313","3","702515.2321897723","707906.7050973795"
"6","135","0.41000000000000003","2.7800000000000002","484505.13618207775","3","702515.2321897723","707906.7050973795"
"6","138","0.89","5.7","464408.773175689","3","702515.2321897723","707906.7050973795"
"6","141","0.23","6.5","512746.873485306","3","702515.2321897723","707906.7050973795"
"6","144","0.67","6.87","469270.4069121168","3","702515.2321897723","707906.7050973795"
"6","147","0.93","3.59","459199.79008123366","3","702515.2321897723","707906.7050973795"
"6","150","0.8200000000000001","10.700000000000001","464692.58321367553","3","702515.2321897723","707906.7050973795"
"6","153","0.03","6.01","762736.6124613819","3","762736.6124613819","750059.2519747013"
"6","156","0.34","3.3000000000000003","492484.2177349387","3","762736.6124613819","750059.2519747013"
"6","159","0.37","2.21","489483.6822674265","3","762736.6124613819","750059.2519747013"
"6","162","0.11","8.3","583691.0380533789","3","762736.6124613819","750059.2519747013"
"6","165","0.1","4.1","609277.5618111993","3","762736.6124613819","750059.2519747013"
"6","168","0.14","4.79","554205.1488013673","3","762736.6124613819","750059.2519747013"
"6","171","0.99","6.04","461015.48732825316","3","762736.6124613819","750059.2519747013"
"6","174","0.17","1.69","520693.8856437413","3","762736.6124613819","750059.2519747013"
"6","177","0.73","1.74","463708.3714162207","3","762736.6124613819","750059.2519747013"
"6","180","0.28","4.54","496149.255462261","3","762736.6124613819","750059.2519747013"
"6","183","0.42","7.67","479206.79484206066","3","762736.6124613819","750059.2519747013"
"6","186","0.17","9.39","533336.330830546","3","762736.6124613819","750059.2519747013"
"6","189","0.1","6.5","615656.1294098065","3","762736.6124613819","750059.2519747013"
"6","192","0.23","3.97","507658.323503291","3","762736.6124613819","750059.2519747013"
"6","195","0.15","6.7","545436.6980372033","3","762736.6124613819","750059.2519747013"
"6","198","0.18","2.24","517288.24307187274","3","762736.6124613819","750059.2519747013"
"6","201","0.28","7.5","498663.90441430354","3","762736.6124613819","750059.2519747013"
"6","204","0.18","1.69","526933.0327853506","3","762736.6124613819","750059.2519747013"
"6","207","0.01","9.28","593113.7761848009","3","762736.6124613819","750059.2519747013"
"6","210","0.19","9.85","518612.1368344874","3","762736.6124613819","750059.2519747013"
"6","213","0.03","7.98","764394.787746075","3","764394.787746075","767876.7748175545"
"6","216","0.18","1.24","532728.8039132032","3","764394.787746075","767876.7748175545"
"6","219","0.42","7.62","479514.1705878659","3","764394.787746075","767876.7748175545"
"6","222","0.67","9.45","466539.1447041994","3","764394.787746075","767876.7748175545"
"6","225","0.19","2.2199999999999998","521991.2289594915","3","764394.787746075","767876.7748175545"
"6","228","0.15","9.21","547525.8774468607","3","764394.787746075","767876.7748175545"
"6","231","0.44","6.0600000000000005","479196.4273731403","3","764394.787746075","767876.7748175545"
"6","234","0.28","1.65","497001.8852991673","3","764394.787746075","767876.7748175545"
"6","237","0.1","1.4100000000000001","590611.580093873","3","764394.787746075","767876.7748175545"
"6","240","0.36","4.25","487747.3537684568","3","764394.787746075","767876.7748175545"
"6","243","0.55","5.2","473473.91025084275","3","764394.787746075","767876.7748175545"
"6","246","0.1","6.69","610986.5792500922","3","764394.787746075","767876.7748175545"
"6","249","0.64","7.5","470156.7664183511","3","764394.787746075","767876.7748175545"
"6","252","0.29","2.2199999999999998","489718.8140009213","3","764394.787746075","767876.7748175545"
"6","255","0.17","5.51","531956.354789402","3","764394.787746075","767876.7748175545"
"6","258","0.33","3","496103.36247449165","3","764394.787746075","767876.7748175545"
"6","261","0.23","8.42","505905.2936169762","3","764394.787746075","767876.7748175545"
"6","264","0.19","8.14","521957.5821451075","3","764394.787746075","767876.7748175545"
"6","267","0.01","4.07","549681.7245256692","3","764394.787746075","767876.7748175545"
"6","270","0.1","9.86","603178.7059102561","3","764394.787746075","767876.7748175545"
"6","273","0.21","2.31","516936.9123387972","3","764394.787746075","767876.7748175545"
"6","276","0.14","2.23","547822.9719163488","3","764394.787746075","767876.7748175545"
"6","279","0.06","6.01","684096.0103914338","3","764394.787746075","767876.7748175545"
"6","282","0.26","2.2199999999999998","500329.38790591666","3","764394.787746075","767876.7748175545"
"6","285","0.11","8.41","585149.0987846655","3","764394.787746075","767876.7748175545"
"6","288","0.21","3.48","518812.3828521228","3","764394.787746075","767876.7748175545"
"6","291","0.64","2.2199999999999998","475394.67533845647","3","764394.787746075","767876.7748175545"
"6","294","0.14","4.9399999999999995","549193.3088190529","3","764394.787746075","767876.7748175545"
"6","297","0.28","9.39","494402.1295367174","3","764394.787746075","767876.7748175545"
"6","300","0.07","2.95","662036.5306439917","3","764394.787746075","767876.7748175545"
"6","303","0.34","8.3","487680.3746414001","3","764394.787746075","767876.7748175545"
"6","306","0.03","8.620000000000001","785381.8190303902","3","785381.8190303902","767512.6021777482"
"6","309","0.15","5.8500000000000005","543223.6544435282","3","785381.8190303902","767512.6021777482"
"6","312","0.08","3.96","631457.4484623236","3","785381.8190303902","767512.6021777482"
"6","315","0.19","9.05","526062.9979903689","3","785381.8190303902","767512.6021777482"
"6","318","0.14","2.35","548855.3246156374","3","785381.8190303902","767512.6021777482"
"6","321","0.45","2.3200000000000003","479667.1363177327","3","785381.8190303902","767512.6021777482"
"6","324","0.1","6.13","594893.4286073894","3","785381.8190303902","767512.6021777482"
"6","327","0.14","4.1","546563.7854224056","3","785381.8190303902","767512.6021777482"
"6","330","0.11","1.69","598277.5224879397","3","785381.8190303902","767512.6021777482"
"6","333","0.14","6.69","557189.3138101086","3","785381.8190303902","767512.6021777482"
"6","336","0.13","4.79","568082.9962686881","3","785381.8190303902","767512.6021777482"
"6","339","0.09","3.97","596593.0305138893","3","785381.8190303902","767512.6021777482"
"6","342","0.28","9.65","496199.4827607961","3","785381.8190303902","767512.6021777482"
"6","345","0.12","4.140000000000001","570137.211231016","3","785381.8190303902","767512.6021777482"
"6","348","0.15","2.17","534970.3087530961","3","785381.8190303902","767512.6021777482"
"6","351","0.15","10.700000000000001","542520.7476324757","3","785381.8190303902","767512.6021777482"
"6","354","0.15","6.11","546340.1344511056","3","785381.8190303902","767512.6021777482"
"6","357","0.49","4.79","476372.95360461104","3","785381.8190303902","767512.6021777482"
"6","360","0.04","6.7","752720.6966395142","3","785381.8190303902","767512.6021777482"
"6","363","0.23","8.45","508159.1142436715","3","785381.8190303902","767512.6021777482"
"6","366","0.12","8.620000000000001","574452.4085306216","3","785381.8190303902","767512.6021777482"
"6","369","0.86","4.140000000000001","464851.2818675367","3","785381.8190303902","767512.6021777482"
"6","372","0.02","3.61","704552.1770073379","3","785381.8190303902","767512.6021777482"
"6","375","0.09","8.26","616882.2291427376","3","785381.8190303902","767512.6021777482"
"6","378","0.14","2.88","550962.6462857244","3","785381.8190303902","767512.6021777482"
"6","381","0.07","5.54","669244.6915999879","3","785381.8190303902","767512.6021777482"
"6","384","0.06","8.780000000000001","697687.6169624579","3","785381.8190303902","767512.6021777482"
"6","387","0.01","4.800000000000001","588837.8030345544","3","785381.8190303902","767512.6021777482"
