"search-number","evaluation","exploration-probability*","exploration-radius*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"5","30","0.46135652704661634","4.816281376363776","8.888494042019199E10","5","8.572488735279301E10","8.598928399089418E10"
"5","35","0.4105745021744106","7.183718623636225","8.700794518404477E10","5","8.572488735279301E10","8.598928399089418E10"
"5","40","0.4136415655756466","5.308690012970168","8.58368852146135E10","5","8.572488735279301E10","8.598928399089418E10"
"5","45","0.4136415655756466","4.817959868772412","8.591035916248007E10","5","8.572488735279301E10","8.598928399089418E10"
"5","50","0.40192263675898376","4.816281376363776","8.60585520566875E10","5","8.572488735279301E10","8.598928399089418E10"
"5","55","0.4136415655756466","9.81635767147326","8.690789819746753E10","5","8.572488735279301E10","8.598928399089418E10"
"5","60","0.41339742122529943","4.816281376363776","8.604417357966508E10","5","8.572488735279301E10","8.598928399089418E10"
"5","65","0.5863584344243534","4.816281376363776","9.086699682052882E10","5","8.572488735279301E10","8.598928399089418E10"
"5","70","0.41168841077286944","4.816281376363776","8.630786169701195E10","5","8.572488735279301E10","8.598928399089418E10"
"5","75","0.3988555733577478","4.816281376363776","8.484957326185736E10","5","8.484957326185736E10","8.552907052681601E10"
"5","80","0.39899290455481806","4.816281376363776","8.511484973270322E10","5","8.484957326185736E10","8.552907052681601E10"
"5","85","0.3988097962920577","4.8010223544670785","8.56187729609011E10","5","8.484957326185736E10","8.552907052681601E10"
"5","90","0.35114061188677803","5.308842603189135","8.304796019358714E10","5","8.304796019358714E10","8.311303413787341E10"
"5","95","0.35114061188677803","10.30891889829862","8.446976903580327E10","5","8.304796019358714E10","8.311303413787341E10"
"5","100","0.3530937666895552","4.191119249256123","8.305626920359961E10","5","8.304796019358714E10","8.311303413787341E10"
"5","105","0.35114061188677803","4.816128786144809","8.251859176740083E10","5","8.251859176740083E10","8.190831876443524E10"
"5","110","0.3988555733577478","4.816128786144809","8.553376438074423E10","5","8.251859176740083E10","8.190831876443524E10"
"5","115","0.35114061188677803","4.97238117036698","8.370182511973332E10","5","8.251859176740083E10","8.190831876443524E10"
"5","120","0.35112535286488133","4.816128786144809","8.376462844018541E10","5","8.251859176740083E10","8.190831876443524E10"
"5","125","0.35100328068970776","7.003662165255207","8.263990427509512E10","5","8.251859176740083E10","8.190831876443524E10"
"5","130","0.47309071488517584","4.820553902494851","8.881604827717746E10","5","8.251859176740083E10","8.190831876443524E10"
"5","135","0.35114061188677803","2.1837949187457086","8.317028070711491E10","5","8.251859176740083E10","8.190831876443524E10"
"5","140","0.35114061188677803","7.183871213855192","8.335113323512213E10","5","8.251859176740083E10","8.190831876443524E10"
"5","145","0.3511863889524681","2.183031967650874","8.070627298606107E10","5","8.070627298606107E10","8.34021403750753E10"
"5","150","0.3511863889524681","4.816891737239644","8.268555229217204E10","5","8.070627298606107E10","8.34021403750753E10"
"5","155","0.3511863889524681","2.182574196993973","8.596540488038675E10","5","8.070627298606107E10","8.34021403750753E10"
"5","160","0.3511863889524681","2.316853589684901","8.127870682320642E10","5","8.070627298606107E10","8.34021403750753E10"
"5","165","0.6488136110475319","2.183031967650874","9.140103867953777E10","5","8.070627298606107E10","8.34021403750753E10"
"5","170","0.14891279468986038","2.183031967650874","5.929041840867875E10","5","5.929041840867875E10","5.4054284696217026E10"
"5","175","0.17973601892118715","2.183031967650874","6.434655462944081E10","5","5.929041840867875E10","5.4054284696217026E10"
"5","180","0.14891279468986038","2.1801327534905015","5.552759937555023E10","5","5.552759937555023E10","5.868781545163249E10"
"5","185","0.14891279468986038","2.1802853437094685","5.369843269304588E10","5","5.369843269304588E10","5.4277231578800095E10"
"5","190","0.15208667124437322","2.2388799877927825","5.73751516014067E10","5","5.369843269304588E10","5.4277231578800095E10"
"5","195","0.14891279468986038","9.797589074540323","5.310297719220949E10","5","5.310297719220949E10","5.534244769841721E10"
"5","200","0.1488670176241703","9.797589074540323","5.648972090154744E10","5","5.310297719220949E10","5.534244769841721E10"
"5","205","0.14891279468986038","9.819714656290532","5.125992000885228E10","5","5.125992000885228E10","5.508170483053037E10"
"5","210","0.16357671473258564","9.819714656290532","5.8596269767772156E10","5","5.125992000885228E10","5.508170483053037E10"
"5","215","0.1488670176241703","9.819714656290532","5.269019859232363E10","5","5.125992000885228E10","5.508170483053037E10"
"5","220","0.1488517586022736","10.30540932326238","5.597182885125824E10","5","5.125992000885228E10","5.508170483053037E10"
"5","225","0.14891279468986038","2.182879377431907","5.318855290279899E10","5","5.125992000885228E10","5.508170483053037E10"
"5","230","0.13243305104142825","9.819562066071565","4.782420073104162E10","5","4.782420073104162E10","4.716648913314613E10"
"5","235","0.13243305104142825","10.298084992751965","4.931444622225093E10","5","4.782420073104162E10","4.716648913314613E10"
"5","240","0.13241779201953155","9.758678568703747","4.78595889024388E10","5","4.782420073104162E10","4.716648913314613E10"
"5","245","0.13232623788815137","9.819714656290532","4.604426179532102E10","5","4.604426179532102E10","4.578929941491224E10"
"5","250","0.13232623788815137","8.56969558251316","4.769633936227085E10","5","4.604426179532102E10","4.578929941491224E10"
"5","255","0.8676737621118487","9.819714656290532","9.59006010848779E10","5","4.604426179532102E10","4.578929941491224E10"
"5","260","0.13237201495384146","9.819714656290532","4.7822790882929146E10","5","4.604426179532102E10","4.578929941491224E10"
"5","265","0.1313344014648661","9.819714656290532","4.807999066362327E10","5","4.604426179532102E10","4.578929941491224E10"
"5","270","0.13328755626764324","10.002670328831922","4.731547123925851E10","5","4.604426179532102E10","4.578929941491224E10"
"5","275","0.13232623788815137","9.826428625925079","4.58693419283869E10","5","4.58693419283869E10","4.562905662976979E10"
"5","280","0.13328755626764324","9.826428625925079","4.882578139021754E10","5","4.58693419283869E10","4.562905662976979E10"
"5","285","0.13232623788815137","4.826352330815595","4.851246747921495E10","5","4.58693419283869E10","4.562905662976979E10"
"5","290","0.13037308308537424","9.826428625925079","4.699909496065066E10","5","4.58693419283869E10","4.562905662976979E10"
"5","295","0.13255512321660182","9.792248416876479","4.7271998933436874E10","5","4.58693419283869E10","4.562905662976979E10"
"5","300","0.13237201495384146","10.298695353627833","4.880447995761293E10","5","4.58693419283869E10","4.562905662976979E10"
